2016-02-19 11:37:16,519 [Thread-29:12508] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_app_links`.`id`, `blog_app_links`.`title`, `blog_app_links`.`description`, `blog_app_links`.`callback_url`, `blog_app_links`.`date_publish`, `blog_app_links`.`index` FROM `blog_app_links` ORDER BY `blog_app_links`.`index` ASC, `blog_app_links`.`id` ASC LIMIT 10; args=()
2016-02-19 11:39:56,049 [Dummy-1:12460] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 11:39:56,112 [Dummy-1:12460] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 11:39:56,115 [Dummy-1:12460] [django.db.backends:89] [utils:execute] [DEBUG]- (0.003) SHOW FULL TABLES; args=None
2016-02-19 11:39:56,121 [Dummy-1:12460] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2016-02-19 11:40:12,167 [Thread-2:8712] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 11:40:12,170 [Thread-2:8712] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 11:40:12,203 [Thread-2:8712] [django.db.backends:89] [utils:execute] [DEBUG]- (0.033) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'aukvhu4cm9okkqdbxkehk9d4xplab0jp' AND `django_session`.`expire_date` > '2016-02-19 03:40:12'); args=('aukvhu4cm9okkqdbxkehk9d4xplab0jp', u'2016-02-19 03:40:12')
2016-02-19 11:40:12,213 [Thread-2:8712] [django.db.backends:89] [utils:execute] [DEBUG]- (0.010) SELECT (1) AS `a` FROM `django_session` WHERE `django_session`.`session_key` = '9orw9r3lv2ryorceu3sa5gwo0zq8vgfp' LIMIT 1; args=(u'9orw9r3lv2ryorceu3sa5gwo0zq8vgfp',)
2016-02-19 11:40:12,296 [Thread-2:8712] [django.db.backends:89] [utils:execute] [DEBUG]- (0.043) INSERT INTO `django_session` (`session_key`, `session_data`, `expire_date`) VALUES ('9orw9r3lv2ryorceu3sa5gwo0zq8vgfp', 'OGZmYzZhMjUxMDkzNmIwMTdhMTc1ZmZhYjdjMGEyMWZiMDM2MjM2Njp7fQ==', '2016-03-04 03:40:12'); args=(u'9orw9r3lv2ryorceu3sa5gwo0zq8vgfp', u'OGZmYzZhMjUxMDkzNmIwMTdhMTc1ZmZhYjdjMGEyMWZiMDM2MjM2Njp7fQ==', u'2016-03-04 03:40:12')
2016-02-19 11:40:12,357 [Thread-2:8712] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) UPDATE `django_session` SET `session_data` = 'OGZmYzZhMjUxMDkzNmIwMTdhMTc1ZmZhYjdjMGEyMWZiMDM2MjM2Njp7fQ==', `expire_date` = '2016-03-04 03:40:12' WHERE `django_session`.`session_key` = '9orw9r3lv2ryorceu3sa5gwo0zq8vgfp'; args=(u'OGZmYzZhMjUxMDkzNmIwMTdhMTc1ZmZhYjdjMGEyMWZiMDM2MjM2Njp7fQ==', u'2016-03-04 03:40:12', u'9orw9r3lv2ryorceu3sa5gwo0zq8vgfp')
2016-02-19 11:40:17,742 [Thread-5:696] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 11:40:17,743 [Thread-5:696] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 11:40:17,744 [Thread-5:696] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_app_user`.`id`, `blog_app_user`.`password`, `blog_app_user`.`last_login`, `blog_app_user`.`is_superuser`, `blog_app_user`.`username`, `blog_app_user`.`first_name`, `blog_app_user`.`last_name`, `blog_app_user`.`email`, `blog_app_user`.`is_staff`, `blog_app_user`.`is_active`, `blog_app_user`.`date_joined`, `blog_app_user`.`avatar`, `blog_app_user`.`qq`, `blog_app_user`.`mobile` FROM `blog_app_user` WHERE `blog_app_user`.`username` = 'XT'; args=(u'XT',)
2016-02-19 11:40:17,779 [Thread-6:7844] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 11:40:17,782 [Thread-6:7844] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 11:40:17,783 [Thread-6:7844] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '9orw9r3lv2ryorceu3sa5gwo0zq8vgfp' AND `django_session`.`expire_date` > '2016-02-19 03:40:17'); args=('9orw9r3lv2ryorceu3sa5gwo0zq8vgfp', u'2016-02-19 03:40:17')
2016-02-19 11:41:19,892 [Dummy-1:12148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 11:41:19,954 [Dummy-1:12148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 11:41:19,957 [Dummy-1:12148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2016-02-19 11:41:19,963 [Dummy-1:12148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2016-02-19 11:42:41,622 [Thread-2:5368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 11:42:41,625 [Thread-2:5368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 11:42:41,627 [Thread-2:5368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_app_user`.`id`, `blog_app_user`.`password`, `blog_app_user`.`last_login`, `blog_app_user`.`is_superuser`, `blog_app_user`.`username`, `blog_app_user`.`first_name`, `blog_app_user`.`last_name`, `blog_app_user`.`email`, `blog_app_user`.`is_staff`, `blog_app_user`.`is_active`, `blog_app_user`.`date_joined`, `blog_app_user`.`avatar`, `blog_app_user`.`qq`, `blog_app_user`.`mobile` FROM `blog_app_user` WHERE `blog_app_user`.`username` = 'XT'; args=(u'XT',)
2016-02-19 11:42:41,628 [Thread-2:5368] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '9orw9r3lv2ryorceu3sa5gwo0zq8vgfp' AND `django_session`.`expire_date` > '2016-02-19 03:42:41'); args=('9orw9r3lv2ryorceu3sa5gwo0zq8vgfp', u'2016-02-19 03:42:41')
2016-02-19 11:42:41,654 [Thread-3:12212] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 11:42:41,657 [Thread-3:12212] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 11:42:41,657 [Thread-3:12212] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '9orw9r3lv2ryorceu3sa5gwo0zq8vgfp' AND `django_session`.`expire_date` > '2016-02-19 03:42:41'); args=('9orw9r3lv2ryorceu3sa5gwo0zq8vgfp', u'2016-02-19 03:42:41')
2016-02-19 11:44:25,250 [Dummy-1:9656] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 11:44:25,302 [Dummy-1:9656] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 11:44:25,305 [Dummy-1:9656] [django.db.backends:89] [utils:execute] [DEBUG]- (0.003) SHOW FULL TABLES; args=None
2016-02-19 11:44:25,311 [Dummy-1:9656] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2016-02-19 11:45:14,450 [Thread-2:10756] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 11:45:14,451 [Thread-2:10756] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 11:45:14,453 [Thread-2:10756] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_app_user`.`id`, `blog_app_user`.`password`, `blog_app_user`.`last_login`, `blog_app_user`.`is_superuser`, `blog_app_user`.`username`, `blog_app_user`.`first_name`, `blog_app_user`.`last_name`, `blog_app_user`.`email`, `blog_app_user`.`is_staff`, `blog_app_user`.`is_active`, `blog_app_user`.`date_joined`, `blog_app_user`.`avatar`, `blog_app_user`.`qq`, `blog_app_user`.`mobile` FROM `blog_app_user` WHERE `blog_app_user`.`username` = 'XT'; args=(u'XT',)
2016-02-19 11:45:14,457 [Thread-2:10756] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '9orw9r3lv2ryorceu3sa5gwo0zq8vgfp' AND `django_session`.`expire_date` > '2016-02-19 03:45:14'); args=('9orw9r3lv2ryorceu3sa5gwo0zq8vgfp', u'2016-02-19 03:45:14')
2016-02-19 11:45:14,473 [Thread-3:12652] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 11:45:14,476 [Thread-3:12652] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 11:45:14,476 [Thread-3:12652] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '9orw9r3lv2ryorceu3sa5gwo0zq8vgfp' AND `django_session`.`expire_date` > '2016-02-19 03:45:14'); args=('9orw9r3lv2ryorceu3sa5gwo0zq8vgfp', u'2016-02-19 03:45:14')
2016-02-19 11:45:37,490 [Thread-6:5460] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 11:45:37,492 [Thread-6:5460] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 11:45:37,493 [Thread-6:5460] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_app_user`.`id`, `blog_app_user`.`password`, `blog_app_user`.`last_login`, `blog_app_user`.`is_superuser`, `blog_app_user`.`username`, `blog_app_user`.`first_name`, `blog_app_user`.`last_name`, `blog_app_user`.`email`, `blog_app_user`.`is_staff`, `blog_app_user`.`is_active`, `blog_app_user`.`date_joined`, `blog_app_user`.`avatar`, `blog_app_user`.`qq`, `blog_app_user`.`mobile` FROM `blog_app_user` WHERE `blog_app_user`.`username` = 'admin'; args=(u'admin',)
2016-02-19 11:45:37,614 [Thread-6:5460] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '9orw9r3lv2ryorceu3sa5gwo0zq8vgfp' AND `django_session`.`expire_date` > '2016-02-19 03:45:37'); args=('9orw9r3lv2ryorceu3sa5gwo0zq8vgfp', u'2016-02-19 03:45:37')
2016-02-19 11:45:37,615 [Thread-6:5460] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT (1) AS `a` FROM `django_session` WHERE `django_session`.`session_key` = '6jze5qy4wazfe32kuti9s349mt7j7m2b' LIMIT 1; args=(u'6jze5qy4wazfe32kuti9s349mt7j7m2b',)
2016-02-19 11:45:37,667 [Thread-6:5460] [django.db.backends:89] [utils:execute] [DEBUG]- (0.049) INSERT INTO `django_session` (`session_key`, `session_data`, `expire_date`) VALUES ('6jze5qy4wazfe32kuti9s349mt7j7m2b', 'ZmFjZjc3MmRhYWE0NjQ1MjY1OTM3MDlkMzc4NzZmMGQxZTUxNDdlNTp7InVzZXIiOiJhZG1pbiJ9', '2016-03-04 03:45:37'); args=(u'6jze5qy4wazfe32kuti9s349mt7j7m2b', u'ZmFjZjc3MmRhYWE0NjQ1MjY1OTM3MDlkMzc4NzZmMGQxZTUxNDdlNTp7InVzZXIiOiJhZG1pbiJ9', u'2016-03-04 03:45:37')
2016-02-19 11:45:37,717 [Thread-6:5460] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE `django_session`.`session_key` = '9orw9r3lv2ryorceu3sa5gwo0zq8vgfp'; args=('9orw9r3lv2ryorceu3sa5gwo0zq8vgfp',)
2016-02-19 11:45:37,765 [Thread-6:5460] [django.db.backends:89] [utils:execute] [DEBUG]- (0.047) DELETE FROM `django_session` WHERE `django_session`.`session_key` IN ('9orw9r3lv2ryorceu3sa5gwo0zq8vgfp'); args=(u'9orw9r3lv2ryorceu3sa5gwo0zq8vgfp',)
2016-02-19 11:45:37,805 [Thread-6:5460] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) UPDATE `blog_app_user` SET `last_login` = '2016-02-19 03:45:37' WHERE `blog_app_user`.`id` = 1; args=(u'2016-02-19 03:45:37', 1)
2016-02-19 11:45:37,828 [Thread-6:5460] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) UPDATE `django_session` SET `session_data` = 'ZGUxNTIzNGYxYTI5MjIyNTdkNmRiYzRlZGY3OGRjMGZkYWI2NDQ0NDp7Il9hdXRoX3VzZXJfYmFja2VuZCI6ImRqYW5nby5jb250cmliLmF1dGguYmFja2VuZHMuTW9kZWxCYWNrZW5kIiwiX2F1dGhfdXNlcl9oYXNoIjoiMDEyMDMxMTBiNTU1MWFjY2Y4NWU3OGNmZDRlM2M0MDc1ZTM5YTMxYSIsInVzZXIiOiJhZG1pbiIsIl9hdXRoX3VzZXJfaWQiOiIxIn0=', `expire_date` = '2016-03-04 03:45:37' WHERE `django_session`.`session_key` = '6jze5qy4wazfe32kuti9s349mt7j7m2b'; args=(u'ZGUxNTIzNGYxYTI5MjIyNTdkNmRiYzRlZGY3OGRjMGZkYWI2NDQ0NDp7Il9hdXRoX3VzZXJfYmFja2VuZCI6ImRqYW5nby5jb250cmliLmF1dGguYmFja2VuZHMuTW9kZWxCYWNrZW5kIiwiX2F1dGhfdXNlcl9oYXNoIjoiMDEyMDMxMTBiNTU1MWFjY2Y4NWU3OGNmZDRlM2M0MDc1ZTM5YTMxYSIsInVzZXIiOiJhZG1pbiIsIl9hdXRoX3VzZXJfaWQiOiIxIn0=', u'2016-03-04 03:45:37', u'6jze5qy4wazfe32kuti9s349mt7j7m2b')
2016-02-19 11:45:37,867 [Thread-7:10508] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 11:45:37,871 [Thread-7:10508] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 11:45:37,874 [Thread-7:10508] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '6jze5qy4wazfe32kuti9s349mt7j7m2b' AND `django_session`.`expire_date` > '2016-02-19 03:45:37'); args=('6jze5qy4wazfe32kuti9s349mt7j7m2b', u'2016-02-19 03:45:37')
2016-02-19 11:45:37,877 [Thread-7:10508] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT COUNT('*') AS `__count` FROM `blog_app_article`; args=('*',)
2016-02-19 11:45:37,878 [Thread-7:10508] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT ar.id,ar.title,count(com.article_id) as sum_count FROM blog_app_article ar INNER JOIN blog_app_comment com on ar.id=com.article_id GROUP BY ar.id ; args=()
2016-02-19 11:45:37,895 [Thread-7:10508] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_app_article`.`id`, `blog_app_article`.`title`, `blog_app_article`.`desc`, `blog_app_article`.`content`, `blog_app_article`.`click_count`, `blog_app_article`.`is_recommend`, `blog_app_article`.`date_publish`, `blog_app_article`.`user_id`, `blog_app_article`.`category_id` FROM `blog_app_article` ORDER BY `blog_app_article`.`click_count` DESC LIMIT 5; args=()
2016-02-19 11:45:37,900 [Thread-7:10508] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_app_category`.`id`, `blog_app_category`.`name`, `blog_app_category`.`index` FROM `blog_app_category` WHERE `blog_app_category`.`id` = 1; args=(1,)
2016-02-19 11:45:37,904 [Thread-7:10508] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_app_comment`.`id`, `blog_app_comment`.`content`, `blog_app_comment`.`date_publish`, `blog_app_comment`.`user_id`, `blog_app_comment`.`article_id`, `blog_app_comment`.`pid_id` FROM `blog_app_comment` WHERE `blog_app_comment`.`article_id` = 3 ORDER BY `blog_app_comment`.`date_publish` DESC; args=(3,)
2016-02-19 11:45:37,907 [Thread-7:10508] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_app_category`.`id`, `blog_app_category`.`name`, `blog_app_category`.`index` FROM `blog_app_category` WHERE `blog_app_category`.`id` = 1; args=(1,)
2016-02-19 11:45:37,911 [Thread-7:10508] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_app_comment`.`id`, `blog_app_comment`.`content`, `blog_app_comment`.`date_publish`, `blog_app_comment`.`user_id`, `blog_app_comment`.`article_id`, `blog_app_comment`.`pid_id` FROM `blog_app_comment` WHERE `blog_app_comment`.`article_id` = 4 ORDER BY `blog_app_comment`.`date_publish` DESC; args=(4,)
2016-02-19 11:45:37,913 [Thread-7:10508] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_app_category`.`id`, `blog_app_category`.`name`, `blog_app_category`.`index` FROM `blog_app_category` WHERE `blog_app_category`.`id` = 1; args=(1,)
2016-02-19 11:45:37,914 [Thread-7:10508] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_app_comment`.`id`, `blog_app_comment`.`content`, `blog_app_comment`.`date_publish`, `blog_app_comment`.`user_id`, `blog_app_comment`.`article_id`, `blog_app_comment`.`pid_id` FROM `blog_app_comment` WHERE `blog_app_comment`.`article_id` = 2 ORDER BY `blog_app_comment`.`date_publish` DESC; args=(2,)
2016-02-19 11:45:37,917 [Thread-7:10508] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_app_category`.`id`, `blog_app_category`.`name`, `blog_app_category`.`index` FROM `blog_app_category` WHERE `blog_app_category`.`id` = 1; args=(1,)
2016-02-19 11:45:37,918 [Thread-7:10508] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_app_comment`.`id`, `blog_app_comment`.`content`, `blog_app_comment`.`date_publish`, `blog_app_comment`.`user_id`, `blog_app_comment`.`article_id`, `blog_app_comment`.`pid_id` FROM `blog_app_comment` WHERE `blog_app_comment`.`article_id` = 1 ORDER BY `blog_app_comment`.`date_publish` DESC; args=(1,)
2016-02-19 11:45:37,920 [Thread-7:10508] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_app_category`.`id`, `blog_app_category`.`name`, `blog_app_category`.`index` FROM `blog_app_category` WHERE `blog_app_category`.`id` = 1; args=(1,)
2016-02-19 11:45:37,923 [Thread-7:10508] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_app_comment`.`id`, `blog_app_comment`.`content`, `blog_app_comment`.`date_publish`, `blog_app_comment`.`user_id`, `blog_app_comment`.`article_id`, `blog_app_comment`.`pid_id` FROM `blog_app_comment` WHERE `blog_app_comment`.`article_id` = 5 ORDER BY `blog_app_comment`.`date_publish` DESC; args=(5,)
2016-02-19 11:45:37,924 [Thread-7:10508] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_app_article`.`id`, `blog_app_article`.`title`, `blog_app_article`.`desc`, `blog_app_article`.`content`, `blog_app_article`.`click_count`, `blog_app_article`.`is_recommend`, `blog_app_article`.`date_publish`, `blog_app_article`.`user_id`, `blog_app_article`.`category_id` FROM `blog_app_article` ORDER BY `blog_app_article`.`click_count` DESC LIMIT 6; args=()
2016-02-19 11:45:37,937 [Thread-7:10508] [django.db.backends:89] [utils:execute] [DEBUG]- (0.010) SELECT `blog_app_article`.`id`, `blog_app_article`.`title`, `blog_app_article`.`desc`, `blog_app_article`.`content`, `blog_app_article`.`click_count`, `blog_app_article`.`is_recommend`, `blog_app_article`.`date_publish`, `blog_app_article`.`user_id`, `blog_app_article`.`category_id` FROM `blog_app_article` WHERE `blog_app_article`.`is_recommend` = 1 ORDER BY `blog_app_article`.`id` DESC LIMIT 6; args=(True,)
2016-02-19 11:45:37,938 [Thread-7:10508] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_app_tag`.`id`, `blog_app_tag`.`name` FROM `blog_app_tag` ORDER BY `blog_app_tag`.`id` ASC LIMIT 10; args=()
2016-02-19 11:45:37,940 [Thread-7:10508] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_app_links`.`id`, `blog_app_links`.`title`, `blog_app_links`.`description`, `blog_app_links`.`callback_url`, `blog_app_links`.`date_publish`, `blog_app_links`.`index` FROM `blog_app_links` ORDER BY `blog_app_links`.`index` ASC, `blog_app_links`.`id` ASC LIMIT 10; args=()
2016-02-19 14:11:34,545 [Dummy-1:9048] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 14:11:34,598 [Dummy-1:9048] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 14:11:34,601 [Dummy-1:9048] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2016-02-19 14:11:34,605 [Dummy-1:9048] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2016-02-19 14:11:45,368 [Thread-3:10456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 14:11:45,371 [Thread-3:10456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-02-19 14:11:45,374 [Thread-3:10456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '6jze5qy4wazfe32kuti9s349mt7j7m2b' AND `django_session`.`expire_date` > '2016-02-19 06:11:45'); args=('6jze5qy4wazfe32kuti9s349mt7j7m2b', u'2016-02-19 06:11:45')
2016-02-19 14:11:45,403 [Thread-3:10456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.028) SELECT COUNT('*') AS `__count` FROM `blog_app_article`; args=('*',)
2016-02-19 14:11:45,404 [Thread-3:10456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT ar.id,ar.title,count(com.article_id) as sum_count FROM blog_app_article ar INNER JOIN blog_app_comment com on ar.id=com.article_id GROUP BY ar.id ; args=()
2016-02-19 14:11:45,421 [Thread-3:10456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.008) SELECT `blog_app_article`.`id`, `blog_app_article`.`title`, `blog_app_article`.`desc`, `blog_app_article`.`content`, `blog_app_article`.`click_count`, `blog_app_article`.`is_recommend`, `blog_app_article`.`date_publish`, `blog_app_article`.`user_id`, `blog_app_article`.`category_id` FROM `blog_app_article` ORDER BY `blog_app_article`.`click_count` DESC LIMIT 5; args=()
2016-02-19 14:11:45,424 [Thread-3:10456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_app_category`.`id`, `blog_app_category`.`name`, `blog_app_category`.`index` FROM `blog_app_category` WHERE `blog_app_category`.`id` = 1; args=(1,)
2016-02-19 14:11:45,426 [Thread-3:10456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_app_comment`.`id`, `blog_app_comment`.`content`, `blog_app_comment`.`date_publish`, `blog_app_comment`.`user_id`, `blog_app_comment`.`article_id`, `blog_app_comment`.`pid_id` FROM `blog_app_comment` WHERE `blog_app_comment`.`article_id` = 3 ORDER BY `blog_app_comment`.`date_publish` DESC; args=(3,)
2016-02-19 14:11:45,427 [Thread-3:10456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_app_category`.`id`, `blog_app_category`.`name`, `blog_app_category`.`index` FROM `blog_app_category` WHERE `blog_app_category`.`id` = 1; args=(1,)
2016-02-19 14:11:45,428 [Thread-3:10456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_app_comment`.`id`, `blog_app_comment`.`content`, `blog_app_comment`.`date_publish`, `blog_app_comment`.`user_id`, `blog_app_comment`.`article_id`, `blog_app_comment`.`pid_id` FROM `blog_app_comment` WHERE `blog_app_comment`.`article_id` = 4 ORDER BY `blog_app_comment`.`date_publish` DESC; args=(4,)
2016-02-19 14:11:45,430 [Thread-3:10456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_app_category`.`id`, `blog_app_category`.`name`, `blog_app_category`.`index` FROM `blog_app_category` WHERE `blog_app_category`.`id` = 1; args=(1,)
2016-02-19 14:11:45,431 [Thread-3:10456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_app_comment`.`id`, `blog_app_comment`.`content`, `blog_app_comment`.`date_publish`, `blog_app_comment`.`user_id`, `blog_app_comment`.`article_id`, `blog_app_comment`.`pid_id` FROM `blog_app_comment` WHERE `blog_app_comment`.`article_id` = 2 ORDER BY `blog_app_comment`.`date_publish` DESC; args=(2,)
2016-02-19 14:11:45,433 [Thread-3:10456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_app_category`.`id`, `blog_app_category`.`name`, `blog_app_category`.`index` FROM `blog_app_category` WHERE `blog_app_category`.`id` = 1; args=(1,)
2016-02-19 14:11:45,434 [Thread-3:10456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_app_comment`.`id`, `blog_app_comment`.`content`, `blog_app_comment`.`date_publish`, `blog_app_comment`.`user_id`, `blog_app_comment`.`article_id`, `blog_app_comment`.`pid_id` FROM `blog_app_comment` WHERE `blog_app_comment`.`article_id` = 1 ORDER BY `blog_app_comment`.`date_publish` DESC; args=(1,)
